course_id,grade,user_id,course_active,course_end_enroll_time,course_name,course_start_enroll_time,user_department,user_institute,user_position,course_group,course_tag,user_gender,user_age,user_age_group,institute,state
482,C,10165,False,31-05-2018,Basic Programming Using Python(01 - 31 May),01-05-2018,Computer,"BVM,Anand",Graduate Student,Self,Advanced,Female,48,46-55,AY,Assam
412,A,10174,False,06-04-2018,Basic Programming Using Python(01 - 31March),27-02-2018,CSE,Rajiv Gandhi University of Knowledge Technologies,Faculty,Self,Basic,Female,26,26-35,DE,Tripura
412,A+,10196,False,06-04-2018,Basic Programming Using Python(01 - 31March),27-02-2018,ECE,IIIT Nuzvid,Graduate Student,Self,Intermediate,Female,55,46-55,CS,Uttaranchal
412,A,10190,False,06-04-2018,Basic Programming Using Python(01 - 31March),27-02-2018,CSE,Santhiram engineering college,Postgraduate Student,Self,Advanced,Male,27,26-35,DR,Nagaland
412,A+,10155,False,06-04-2018,Basic Programming Using Python(01 - 31March),27-02-2018,,,Industry Professional,Self,Advanced,Male,63,56-65,AO,Bihar
412,B+,10144,False,06-04-2018,Basic Programming Using Python(01 - 31March),27-02-2018,Cse,Parala Maharaja Engineering College,Graduate Student,Self,Basic,Female,34,26-35,DN,Jammu and Kashmir
412,A+,9913,False,06-04-2018,Basic Programming Using Python(01 - 31March),27-02-2018,MSCIT,FCAIT,Faculty,Self,Intermediate,Male,27,26-35,BN,Kerala
412,C,10201,False,06-04-2018,Basic Programming Using Python(01 - 31March),27-02-2018,,,Graduate Student,Self,Basic,Male,43,36-45,CH,Tripura
457,C,10201,False,04-05-2018,"ISCP, Chandigarh College of Engineering And Technology, Chandigarh 3rd April 2018 (Fellowship)",02-04-2018,,,Graduate Student,Instructor,Basic,Male,54,46-55,DU,Tamil Nadu
412,B,10189,False,06-04-2018,Basic Programming Using Python(01 - 31March),27-02-2018,Electronics and communication engineering,COLLEGE OF ENGINEERING ARANMULA,Graduate Student,Self,Basic,Female,53,46-55,CV,Gujarat
412,B,10200,False,06-04-2018,Basic Programming Using Python(01 - 31March),27-02-2018,Computer Engineering,SVPM's College of Engineering,School Student,Self,Intermediate,Male,22,16-25,CU,Himachal Pradesh
451,A,10200,False,06-05-2018,Basic Programming Using Python(01 - 30April),30-03-2018,Computer Engineering,SVPM's College of Engineering,Graduate Student,Self,Basic,Female,42,36-45,AO,Bihar
412,C,10207,False,06-04-2018,Basic Programming Using Python(01 - 31March),27-02-2018,,,Industry Professional,Self,Basic,Male,58,56-65,BH,Chhattisgarh
412,B,8156,False,06-04-2018,Basic Programming Using Python(01 - 31March),27-02-2018,Cse,Prathyusha engineering college,Industry Professional,Self,Intermediate,Female,18,16-25,DN,Jammu and Kashmir
412,B,9393,False,06-04-2018,Basic Programming Using Python(01 - 31March),27-02-2018,Computer engineering,Silver oak college of engineering and technology,Faculty,Self,Intermediate,Female,55,46-55,AQ,Jharkhand
412,B,9391,False,06-04-2018,Basic Programming Using Python(01 - 31March),27-02-2018,Computer engineering,Silver oak College of engineering and technology,Graduate Student,Self,Basic,Male,41,36-45,AH,Assam
412,A,8861,False,06-04-2018,Basic Programming Using Python(01 - 31March),27-02-2018,Computer science and technology Patna,National Institute of technology patna,Postgraduate Student,Self,Intermediate,Female,43,36-45,BV,Himachal Pradesh
412,P,10213,False,06-04-2018,Basic Programming Using Python(01 - 31March),27-02-2018,ICT,DA-IICT,Faculty,Self,Advanced,Female,23,16-25,BT,Jharkhand
412,A+,10215,False,06-04-2018,Basic Programming Using Python(01 - 31March),27-02-2018,CSE,PES University,Research Scolar,Self,Advanced,Male,55,46-55,DP,Chhattisgarh
451,B,10215,False,06-05-2018,Basic Programming Using Python(01 - 30April),30-03-2018,CSE,PES University,Graduate Student,Self,Advanced,Male,40,36-45,AE,Haryana
412,B+,9374,False,06-04-2018,Basic Programming Using Python(01 - 31March),27-02-2018,computer,vvp engineering college,Graduate Student,Self,Intermediate,Female,41,36-45,CV,Gujarat
412,A,10223,False,06-04-2018,Basic Programming Using Python(01 - 31March),27-02-2018,Computer Science Engineering,Amrita School Of Engineering,School Student,Self,Basic,Male,44,36-45,AC,Punjab
412,B,9760,False,06-04-2018,Basic Programming Using Python(01 - 31March),27-02-2018,IT,Vasireddy venkatadri institute of technology,School Student,Self,Advanced,Male,39,36-45,CN,Chhattisgarh
412,B+,10081,False,06-04-2018,Basic Programming Using Python(01 - 31March),27-02-2018,Electronics and telecommunication,shree l.r tiwari college of engineering,Graduate Student,Self,Intermediate,Male,59,56-65,AI,Chhattisgarh
412,B,10086,False,06-04-2018,Basic Programming Using Python(01 - 31March),27-02-2018,,,Graduate Student,Self,Intermediate,Male,23,16-25,AP,Kerala
412,A+,908,False,06-04-2018,Basic Programming Using Python(01 - 31March),27-02-2018,CSE,Thiagarajar College Of Engineering,Graduate Student,Self,Basic,Male,62,56-65,AU,Jammu and Kashmir
412,A+,8933,False,06-04-2018,Basic Programming Using Python(01 - 31March),27-02-2018,EEE,Oscki Labs,Faculty,Self,Basic,Male,39,36-45,AJ,West Bengal
412,A,8996,False,06-04-2018,Basic Programming Using Python(01 - 31March),27-02-2018,,,Industry Professional,Self,Intermediate,Male,63,56-65,DU,Tamil Nadu
412,A+,10012,False,06-04-2018,Basic Programming Using Python(01 - 31March),27-02-2018,CS & IT,JHARKHAND RAI UNIVERSITY,School Student,Self,Basic,Female,30,26-35,BD,Assam
412,B+,10236,False,06-04-2018,Basic Programming Using Python(01 - 31March),27-02-2018,COMPUTER SCIENCE,KLN COLLEGE OF INFORMATION TECHNOLOGY,Graduate Student,Self,Intermediate,Female,46,46-55,CH,Tripura
412,A,10216,False,06-04-2018,Basic Programming Using Python(01 - 31March),27-02-2018,ECE,Kings engineering college,Faculty,Self,Basic,Female,59,56-65,AE,Haryana
412,B+,9736,False,06-04-2018,Basic Programming Using Python(01 - 31March),27-02-2018,,,Graduate Student,Self,Basic,Female,63,56-65,DG,Himachal Pradesh
412,A,10244,False,06-04-2018,Basic Programming Using Python(01 - 31March),27-02-2018,,,Graduate Student,Self,Intermediate,Male,33,26-35,DU,Tamil Nadu
412,A+,10246,False,06-04-2018,Basic Programming Using Python(01 - 31March),27-02-2018,,,School Student,Self,Intermediate,Female,23,16-25,CD,Uttaranchal
412,B+,10257,False,06-04-2018,Basic Programming Using Python(01 - 31March),27-02-2018,,,Industry Professional,Self,Basic,Male,60,56-65,DH,Uttar Pradesh
412,B,10254,False,06-04-2018,Basic Programming Using Python(01 - 31March),27-02-2018,Computer Science,MIET,Graduate Student,Self,Intermediate,Male,20,16-25,AF,Kerala
412,B+,10258,False,06-04-2018,Basic Programming Using Python(01 - 31March),27-02-2018,,,Graduate Student,Self,Advanced,Male,63,56-65,CP,Andra Pradesh
412,C,10261,False,06-04-2018,Basic Programming Using Python(01 - 31March),27-02-2018,Information Technology,St. Francis Institute Of Technology,Graduate Student,Self,Advanced,Female,29,26-35,AS,Goa
412,B,10262,False,06-04-2018,Basic Programming Using Python(01 - 31March),27-02-2018,,,Graduate Student,Self,Advanced,Female,50,46-55,DK,Maharashtra
412,C,9576,False,06-04-2018,Basic Programming Using Python(01 - 31March),27-02-2018,elctronics instrumentation,NIT ROURKELA,Faculty,Self,Advanced,Male,33,26-35,CX,Chhattisgarh
412,B+,10265,False,06-04-2018,Basic Programming Using Python(01 - 31March),27-02-2018,,,Graduate Student,Self,Intermediate,Male,32,26-35,DB,Mizoram
412,C,10267,False,06-04-2018,Basic Programming Using Python(01 - 31March),27-02-2018,I.T.,L.D. College of Engineering,School Student,Self,Advanced,Female,41,36-45,DN,Jammu and Kashmir
412,A,9766,False,06-04-2018,Basic Programming Using Python(01 - 31March),27-02-2018,Computer Science and Engineering,St. Joseph Engineering College,Postgraduate Student,Self,Basic,Male,47,46-55,DP,Chhattisgarh
412,A+,10264,False,06-04-2018,Basic Programming Using Python(01 - 31March),27-02-2018,ece,thapar university,Graduate Student,Self,Intermediate,Female,41,36-45,BX,West Bengal
412,A+,10269,False,06-04-2018,Basic Programming Using Python(01 - 31March),27-02-2018,Computer Engineering,MET Institue Of Engineering,School Student,Self,Basic,Male,39,36-45,DP,Chhattisgarh
412,B+,10270,False,06-04-2018,Basic Programming Using Python(01 - 31March),27-02-2018,ECE,IIT DHANBAD,School Student,Self,Basic,Male,21,16-25,AV,Gujarat
412,B,10203,False,06-04-2018,Basic Programming Using Python(01 - 31March),27-02-2018,Electronics and Telecommunication Engineering,"Shri G.S. Institute of Technology and Science, Indore",Faculty,Self,Basic,Female,63,56-65,BN,Kerala
412,B,10271,False,06-04-2018,Basic Programming Using Python(01 - 31March),27-02-2018,,,Postgraduate Student,Self,Basic,Female,27,26-35,DF,Manipur
412,P,10272,False,06-04-2018,Basic Programming Using Python(01 - 31March),27-02-2018,,,School Student,Self,Basic,Female,57,56-65,BP,Tripura
412,P,10277,False,06-04-2018,Basic Programming Using Python(01 - 31March),27-02-2018,,,Graduate Student,Self,Intermediate,Female,41,36-45,CM,Maharashtra
412,B,2828,False,06-04-2018,Basic Programming Using Python(01 - 31March),27-02-2018,Electronics and Communication Engineering,Institute of Engineering and Management,Faculty,Self,Advanced,Male,40,36-45,CB,Jharkhand
412,B+,10286,False,06-04-2018,Basic Programming Using Python(01 - 31March),27-02-2018,CS,MEERUT INSTITUTE OF ENGINEERING AND  TECHNOLOGY,School Student,Self,Basic,Male,64,56-65,AF,Kerala
412,A+,10281,False,06-04-2018,Basic Programming Using Python(01 - 31March),27-02-2018,,,Graduate Student,Self,Basic,Male,32,26-35,DM,West Bengal
412,P,9662,False,06-04-2018,Basic Programming Using Python(01 - 31March),27-02-2018,Electronics and Communication,GSSSIETW,Graduate Student,Self,Advanced,Male,47,46-55,DB,Mizoram
412,B+,10289,False,06-04-2018,Basic Programming Using Python(01 - 31March),27-02-2018,CSE,IIIT,Faculty,Self,Advanced,Male,26,26-35,AJ,West Bengal
412,B+,10243,False,06-04-2018,Basic Programming Using Python(01 - 31March),27-02-2018,B.E COMPUTER SCIENCE,C.ABDUL HAKEEM COLLEGE OF ENGINEERING AND TECHNOLOGY,Research Scolar,Self,Basic,Male,29,26-35,BJ,Orissa
412,C,9445,False,06-04-2018,Basic Programming Using Python(01 - 31March),27-02-2018,information and communication technology,marwadi university,Graduate Student,Self,Advanced,Male,39,36-45,DQ,Bihar
412,B+,10300,False,06-04-2018,Basic Programming Using Python(01 - 31March),27-02-2018,cse,Kings engineering college,others,Self,Advanced,Female,25,16-25,DH,Uttar Pradesh
451,B+,10300,False,06-05-2018,Basic Programming Using Python(01 - 30April),30-03-2018,cse,Kings engineering college,Industry Professional,Self,Advanced,Male,55,46-55,CQ,Jammu and Kashmir
412,A,9509,False,06-04-2018,Basic Programming Using Python(01 - 31March),27-02-2018,Information and Communication technology,Marwadi university,Graduate Student,Self,Basic,Male,60,56-65,AE,Haryana
412,C,10303,False,06-04-2018,Basic Programming Using Python(01 - 31March),27-02-2018,computer science engneering,AVS college of technology,Graduate Student,Self,Advanced,Male,24,16-25,CC,Punjab
412,C,9564,False,06-04-2018,Basic Programming Using Python(01 - 31March),27-02-2018,,,Graduate Student,Self,Intermediate,Female,17,16-25,CP,Andra Pradesh
412,P,10304,False,06-04-2018,Basic Programming Using Python(01 - 31March),27-02-2018,CSE,AVS COLLEGE OF TECHNOLOGY,Graduate Student,Self,Advanced,Male,22,16-25,DV,Kerala
412,A+,10306,False,06-04-2018,Basic Programming Using Python(01 - 31March),27-02-2018,COMPUTER SCIENCE AND ENGINEERING,AVS COLLEGE OF TECHNOLOGY,School Student,Self,Basic,Female,63,56-65,AJ,West Bengal
412,C,10320,False,06-04-2018,Basic Programming Using Python(01 - 31March),27-02-2018,ECE,AVS COLLEGE OF TECHNOLOGY,Graduate Student,Self,Advanced,Male,51,46-55,BI,Uttaranchal
412,B,10342,False,06-04-2018,Basic Programming Using Python(01 - 31March),27-02-2018,ECE,kings engineering college,Faculty,Self,Intermediate,Female,57,56-65,BU,Kerala
451,C,10342,False,06-05-2018,Basic Programming Using Python(01 - 30April),30-03-2018,ECE,kings engineering college,Graduate Student,Self,Advanced,Female,54,46-55,CQ,Jammu and Kashmir
412,A,10414,False,06-04-2018,Basic Programming Using Python(01 - 31March),27-02-2018,MCA,"Government College of Engineering,Karad",Industry Professional,Self,Advanced,Female,47,46-55,BB,Chhattisgarh
412,B,10401,False,06-04-2018,Basic Programming Using Python(01 - 31March),27-02-2018,cse,gulzar group of institutes,Postgraduate Student,Self,Basic,Female,64,56-65,CC,Punjab
412,A,10428,False,06-04-2018,Basic Programming Using Python(01 - 31March),27-02-2018,Computer Science,Inderprastha Engineering College,others,Self,Intermediate,Female,22,16-25,BE,Goa
412,B+,10438,False,06-04-2018,Basic Programming Using Python(01 - 31March),27-02-2018,Computer Science and Engineering,NIIT University,Graduate Student,Self,Intermediate,Female,30,26-35,DP,Chhattisgarh
412,P,7399,False,06-04-2018,Basic Programming Using Python(01 - 31March),27-02-2018,Computer science,Rao Bahadur Y Mahabaleswarappa Engineering College Engineering college,Graduate Student,Self,Intermediate,Male,37,36-45,BV,Himachal Pradesh
451,B,7399,False,06-05-2018,Basic Programming Using Python(01 - 30April),30-03-2018,Computer science,Rao Bahadur Y Mahabaleswarappa Engineering College Engineering college,Graduate Student,Self,Intermediate,Male,55,46-55,DD,Jharkhand
412,B,10444,False,06-04-2018,Basic Programming Using Python(01 - 31March),27-02-2018,CSE,NIT Durgapur,Graduate Student,Self,Basic,Male,54,46-55,BT,Jharkhand
412,B+,9015,False,06-04-2018,Basic Programming Using Python(01 - 31March),27-02-2018,IT,Jagan Institute of Management Studies,Graduate Student,Self,Intermediate,Male,37,36-45,AX,Arunachal Pradesh
412,B+,10452,False,06-04-2018,Basic Programming Using Python(01 - 31March),27-02-2018,Msc Maths,Svnit,Postgraduate Student,Self,Intermediate,Male,51,46-55,CY,Madya Pradesh
451,A+,10452,False,06-05-2018,Basic Programming Using Python(01 - 30April),30-03-2018,Msc Maths,Svnit,Graduate Student,Self,Intermediate,Male,53,46-55,BO,Maharashtra
412,B+,10425,False,06-04-2018,Basic Programming Using Python(01 - 31March),27-02-2018,Electronics and communication,SJC Institute of technology,Postgraduate Student,Self,Intermediate,Male,50,46-55,AP,Kerala
451,A,10425,False,06-05-2018,Basic Programming Using Python(01 - 30April),30-03-2018,Electronics and communication,SJC Institute of technology,Graduate Student,Self,Advanced,Male,50,46-55,AV,Gujarat
412,C,10456,False,06-04-2018,Basic Programming Using Python(01 - 31March),27-02-2018,CSE,"G. H. Raisoni College of Engineering, Nagpur",Graduate Student,Self,Advanced,Male,63,56-65,CT,Bihar
451,A,10456,False,06-05-2018,Basic Programming Using Python(01 - 30April),30-03-2018,CSE,"G. H. Raisoni College of Engineering, Nagpur",Faculty,Self,Basic,Female,37,36-45,AU,Jammu and Kashmir
412,B+,1439,False,06-04-2018,Basic Programming Using Python(01 - 31March),27-02-2018,computer,pillai hoc college of engineering and technology,School Student,Self,Basic,Male,43,36-45,CW,Tamil Nadu
451,B,1439,False,06-05-2018,Basic Programming Using Python(01 - 30April),30-03-2018,computer,pillai hoc college of engineering and technology,Postgraduate Student,Self,Intermediate,Female,37,36-45,BE,Goa
482,A+,1439,False,31-05-2018,Basic Programming Using Python(01 - 31 May),01-05-2018,computer,pillai hoc college of engineering and technology,Graduate Student,Self,Advanced,Male,16,16-25,AS,Goa
412,A+,10453,False,06-04-2018,Basic Programming Using Python(01 - 31March),27-02-2018,,,Postgraduate Student,Self,Advanced,Male,16,16-25,DS,Jharkhand
451,P,10453,False,06-05-2018,Basic Programming Using Python(01 - 30April),30-03-2018,,,Graduate Student,Self,Intermediate,Female,60,56-65,BL,Manipur
412,A+,8093,False,06-04-2018,Basic Programming Using Python(01 - 31March),27-02-2018,Information Technology,Marwadi University,Graduate Student,Self,Basic,Female,37,36-45,BN,Kerala
482,A+,8093,False,31-05-2018,Basic Programming Using Python(01 - 31 May),01-05-2018,Information Technology,Marwadi University,Faculty,Self,Basic,Male,55,46-55,BT,Jharkhand
412,B+,10469,False,06-04-2018,Basic Programming Using Python(01 - 31March),27-02-2018,Computer Engineering,"St.Vincent pallotti college of engineering and technology,Nagpur",Graduate Student,Self,Basic,Male,58,56-65,CI,Tripura
412,F,8178,False,06-04-2018,Basic Programming Using Python(01 - 31March),27-02-2018,,,Industry Professional,Self,Advanced,Female,43,36-45,BC,Andra Pradesh
412,A+,10463,False,06-04-2018,Basic Programming Using Python(01 - 31March),27-02-2018,Information Technology,St. Vincent Pallotti College of Engineering & Technology,Graduate Student,Self,Basic,Male,51,46-55,CT,Bihar
412,A+,10473,False,06-04-2018,Basic Programming Using Python(01 - 31March),27-02-2018,,,Faculty,Self,Advanced,Male,37,36-45,AE,Haryana
412,A,10478,False,06-04-2018,Basic Programming Using Python(01 - 31March),27-02-2018,,,School Student,Self,Intermediate,Male,42,36-45,BL,Manipur
451,B,10478,False,06-05-2018,Basic Programming Using Python(01 - 30April),30-03-2018,,,Postgraduate Student,Self,Advanced,Female,20,16-25,DQ,Bihar
412,B,10481,False,06-04-2018,Basic Programming Using Python(01 - 31March),27-02-2018,Mechatronics,Thapar University,School Student,Self,Basic,Female,35,26-35,AC,Punjab
412,A+,10486,False,06-04-2018,Basic Programming Using Python(01 - 31March),27-02-2018,Computer Science,KLE Dr.M.S.Sheshgiri College of Engineering and Technology,Graduate Student,Self,Advanced,Female,62,56-65,CG,Madya Pradesh
412,B+,10487,False,06-04-2018,Basic Programming Using Python(01 - 31March),27-02-2018,,,Postgraduate Student,Self,Intermediate,Female,48,46-55,BV,Himachal Pradesh
412,B+,10476,False,06-04-2018,Basic Programming Using Python(01 - 31March),27-02-2018,CSE,Academy of Technology,Graduate Student,Self,Advanced,Male,38,36-45,AJ,West Bengal
412,A,8549,False,06-04-2018,Basic Programming Using Python(01 - 31March),27-02-2018,computer engg.,cgpit,Graduate Student,Self,Advanced,Female,33,26-35,AW,Gujarat
412,B+,10406,False,06-04-2018,Basic Programming Using Python(01 - 31March),27-02-2018,,,Graduate Student,Self,Basic,Male,43,36-45,DF,Manipur
